This file was created using the 202607 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
201501    ,234    ,144    ,163    ,208    ,839     ,94     ,40     ,81     ,94    ,234     ,55     ,44     ,68     ,71    ,108     ,52     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201502    ,232    ,144    ,163    ,208    ,838     ,94     ,40     ,80     ,94    ,234     ,55     ,44     ,68     ,71    ,108     ,52     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201503    ,232    ,144    ,163    ,208    ,838     ,94     ,40     ,80     ,93    ,232     ,55     ,44     ,68     ,71    ,108     ,52     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201504    ,232    ,144    ,162    ,207    ,837     ,94     ,40     ,80     ,93    ,232     ,55     ,44     ,68     ,71    ,107     ,51     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201505    ,232    ,144    ,162    ,207    ,836     ,94     ,40     ,80     ,93    ,232     ,55     ,44     ,68     ,71    ,107     ,51     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201506    ,232    ,144    ,162    ,206    ,835     ,94     ,40     ,79     ,93    ,232     ,55     ,44     ,68     ,71    ,107     ,51     ,53     ,57     ,58     ,58     ,64     ,59     ,55     ,52     ,31
201507    ,250    ,173    ,205    ,261    ,782     ,90     ,64     ,86    ,112    ,201     ,44     ,48     ,71     ,70     ,99     ,42     ,49     ,63     ,55     ,56     ,68     ,64     ,47     ,46     ,35
201508    ,250    ,173    ,204    ,261    ,778     ,90     ,64     ,85    ,111    ,201     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,56     ,68     ,64     ,47     ,46     ,35
201509    ,249    ,172    ,204    ,260    ,778     ,90     ,64     ,85    ,110    ,201     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,56     ,68     ,64     ,47     ,46     ,35
201510    ,248    ,172    ,204    ,260    ,772     ,90     ,63     ,85    ,110    ,201     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201511    ,248    ,172    ,204    ,260    ,772     ,90     ,63     ,85    ,110    ,201     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201512    ,247    ,172    ,204    ,260    ,772     ,89     ,63     ,85    ,110    ,201     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201601    ,246    ,171    ,203    ,260    ,772     ,89     ,63     ,85    ,110    ,200     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201602    ,245    ,171    ,203    ,260    ,771     ,89     ,63     ,85    ,110    ,200     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201603    ,245    ,171    ,203    ,258    ,771     ,89     ,63     ,85    ,110    ,200     ,44     ,48     ,70     ,70     ,98     ,42     ,49     ,63     ,55     ,53     ,68     ,64     ,47     ,46     ,35
201604    ,245    ,168    ,203    ,258    ,771     ,89     ,63     ,84    ,110    ,199     ,43     ,48     ,70     ,70     ,97     ,42     ,49     ,62     ,55     ,53     ,68     ,64     ,47     ,45     ,35
201605    ,244    ,168    ,202    ,258    ,771     ,89     ,63     ,83    ,110    ,199     ,43     ,48     ,70     ,70     ,97     ,42     ,49     ,62     ,55     ,53     ,68     ,64     ,47     ,45     ,35
201606    ,242    ,168    ,202    ,256    ,769     ,88     ,63     ,83    ,110    ,199     ,43     ,48     ,70     ,70     ,97     ,42     ,49     ,62     ,55     ,53     ,68     ,64     ,47     ,45     ,35
201607    ,217    ,180    ,194    ,216    ,869     ,81     ,68     ,68    ,122    ,218     ,50     ,53     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,56     ,68     ,68     ,58     ,38     ,39
201608    ,217    ,179    ,194    ,216    ,868     ,81     ,68     ,68    ,122    ,217     ,50     ,53     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,56     ,68     ,68     ,58     ,37     ,39
201609    ,217    ,179    ,193    ,215    ,867     ,81     ,67     ,68    ,122    ,217     ,50     ,53     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,55     ,68     ,68     ,58     ,37     ,39
201610    ,217    ,179    ,192    ,215    ,867     ,81     ,66     ,68    ,122    ,217     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201611    ,217    ,177    ,192    ,215    ,865     ,81     ,66     ,68    ,121    ,217     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201612    ,217    ,177    ,191    ,214    ,864     ,81     ,65     ,68    ,120    ,217     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201701    ,216    ,176    ,191    ,212    ,864     ,81     ,65     ,68    ,120    ,217     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201702    ,216    ,175    ,191    ,211    ,863     ,81     ,65     ,68    ,120    ,216     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201703    ,216    ,175    ,191    ,211    ,862     ,81     ,65     ,68    ,120    ,215     ,50     ,52     ,73     ,65    ,107     ,43     ,49     ,53     ,71     ,53     ,68     ,68     ,58     ,37     ,39
201704    ,216    ,175    ,191    ,211    ,861     ,81     ,65     ,68    ,119    ,215     ,50     ,51     ,73     ,65    ,107     ,43     ,48     ,53     ,70     ,53     ,68     ,68     ,58     ,37     ,39
201705    ,216    ,175    ,190    ,211    ,860     ,81     ,65     ,68    ,119    ,215     ,50     ,50     ,73     ,65    ,107     ,43     ,48     ,53     ,70     ,53     ,68     ,68     ,58     ,37     ,39
201706    ,215    ,175    ,190    ,211    ,857     ,81     ,65     ,68    ,119    ,215     ,50     ,50     ,73     ,65    ,107     ,43     ,48     ,52     ,70     ,53     ,68     ,68     ,58     ,37     ,39
201707    ,266    ,187    ,182    ,192    ,823    ,103     ,73     ,77    ,111    ,211     ,59     ,51     ,75     ,66    ,117     ,50     ,52     ,54     ,79     ,56     ,70     ,69     ,62     ,41     ,42
201708    ,265    ,187    ,182    ,192    ,820    ,102     ,73     ,77    ,111    ,211     ,59     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,79     ,56     ,70     ,69     ,62     ,41     ,42
201709    ,265    ,187    ,182    ,192    ,819    ,102     ,73     ,77    ,111    ,211     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,79     ,56     ,70     ,69     ,62     ,41     ,41
201710    ,265    ,187    ,182    ,192    ,819    ,102     ,73     ,77    ,111    ,209     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201711    ,265    ,187    ,182    ,192    ,819    ,102     ,73     ,77    ,111    ,209     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201712    ,265    ,187    ,182    ,192    ,818    ,102     ,73     ,77    ,111    ,209     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201801    ,265    ,187    ,182    ,192    ,816    ,101     ,73     ,77    ,111    ,209     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201802    ,265    ,187    ,182    ,192    ,815    ,101     ,73     ,77    ,111    ,206     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201803    ,265    ,187    ,182    ,192    ,815    ,101     ,73     ,77    ,111    ,206     ,58     ,51     ,74     ,66    ,117     ,50     ,52     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201804    ,264    ,187    ,181    ,192    ,811    ,101     ,73     ,77    ,111    ,204     ,58     ,51     ,74     ,64    ,115     ,50     ,51     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201805    ,264    ,187    ,181    ,192    ,811    ,101     ,73     ,77    ,111    ,204     ,58     ,51     ,74     ,64    ,115     ,50     ,51     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201806    ,264    ,187    ,181    ,192    ,809    ,101     ,73     ,77    ,111    ,204     ,58     ,51     ,74     ,64    ,115     ,50     ,51     ,54     ,78     ,56     ,70     ,69     ,62     ,41     ,41
201807    ,296    ,197    ,200    ,267    ,700    ,105     ,72    ,108    ,120    ,187     ,75     ,55     ,71     ,88     ,93     ,54     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201808    ,296    ,197    ,200    ,266    ,699    ,105     ,72    ,108    ,120    ,187     ,75     ,55     ,71     ,88     ,92     ,54     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201809    ,292    ,195    ,198    ,265    ,698    ,104     ,71    ,108    ,120    ,187     ,75     ,55     ,71     ,88     ,92     ,54     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201810    ,292    ,195    ,197    ,264    ,689    ,104     ,71    ,108    ,120    ,185     ,75     ,55     ,71     ,88     ,91     ,54     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201811    ,292    ,195    ,197    ,263    ,688    ,104     ,71    ,108    ,120    ,184     ,75     ,55     ,71     ,88     ,91     ,53     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201812    ,292    ,195    ,196    ,262    ,687    ,104     ,71    ,108    ,119    ,184     ,75     ,55     ,71     ,88     ,91     ,53     ,66     ,53     ,72     ,63     ,71     ,58     ,67     ,44     ,52
201901    ,292    ,196    ,196    ,263    ,686    ,104     ,72    ,108    ,119    ,184     ,75     ,55     ,71     ,88     ,91     ,53     ,66     ,53     ,71     ,62     ,71     ,58     ,67     ,44     ,52
201902    ,292    ,195    ,197    ,264    ,686    ,104     ,72    ,108    ,119    ,184     ,75     ,55     ,71     ,88     ,91     ,53     ,66     ,52     ,71     ,61     ,71     ,58     ,67     ,44     ,52
201903    ,292    ,195    ,197    ,263    ,686    ,104     ,71    ,108    ,119    ,184     ,75     ,55     ,71     ,88     ,91     ,53     ,66     ,52     ,71     ,61     ,71     ,58     ,67     ,44     ,52
201904    ,291    ,195    ,197    ,262    ,683    ,104     ,71    ,107    ,119    ,182     ,75     ,54     ,71     ,88     ,91     ,53     ,66     ,52     ,71     ,61     ,71     ,57     ,67     ,44     ,52
201905    ,291    ,193    ,197    ,262    ,682    ,103     ,72    ,107    ,119    ,182     ,75     ,54     ,71     ,88     ,91     ,52     ,66     ,52     ,71     ,61     ,71     ,57     ,67     ,44     ,52
201906    ,291    ,193    ,197    ,261    ,682    ,103     ,72    ,107    ,119    ,182     ,75     ,54     ,71     ,88     ,91     ,52     ,66     ,52     ,71     ,61     ,71     ,57     ,67     ,44     ,52
201907    ,238    ,211    ,207    ,224    ,841    ,108     ,81     ,83    ,110    ,204     ,61     ,52     ,76     ,72    ,116     ,62     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
201908    ,238    ,211    ,207    ,224    ,839    ,107     ,81     ,83    ,110    ,203     ,61     ,52     ,76     ,72    ,116     ,62     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
201909    ,238    ,211    ,207    ,223    ,839    ,107     ,80     ,82    ,110    ,203     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
201910    ,238    ,211    ,205    ,223    ,839    ,107     ,80     ,82    ,110    ,202     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
201911    ,238    ,211    ,204    ,223    ,839    ,107     ,80     ,82    ,110    ,202     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
201912    ,238    ,210    ,204    ,223    ,839    ,107     ,80     ,82    ,109    ,202     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
202001    ,238    ,210    ,204    ,223    ,839    ,107     ,80     ,82    ,109    ,201     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,51     ,63     ,58     ,57     ,61     ,58     ,47     ,41
202002    ,237    ,209    ,203    ,223    ,839    ,107     ,80     ,82    ,109    ,201     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,50     ,63     ,58     ,57     ,61     ,58     ,47     ,41
202003    ,236    ,209    ,202    ,223    ,838    ,107     ,80     ,81    ,109    ,201     ,61     ,52     ,76     ,72    ,116     ,61     ,51     ,50     ,63     ,58     ,57     ,61     ,58     ,46     ,41
202004    ,236    ,209    ,202    ,222    ,835    ,107     ,80     ,81    ,109    ,201     ,61     ,52     ,75     ,71    ,116     ,61     ,51     ,50     ,63     ,58     ,57     ,61     ,58     ,46     ,41
202005    ,236    ,209    ,202    ,222    ,834    ,107     ,79     ,80    ,109    ,201     ,61     ,52     ,75     ,71    ,116     ,61     ,51     ,50     ,63     ,58     ,57     ,61     ,58     ,46     ,41
202006    ,236    ,209    ,202    ,222    ,828    ,107     ,79     ,80    ,109    ,201     ,61     ,52     ,75     ,71    ,116     ,61     ,51     ,50     ,63     ,58     ,57     ,61     ,57     ,46     ,41
202007    ,246    ,251    ,228    ,245    ,799    ,105     ,93     ,94    ,140    ,176     ,64     ,63     ,71     ,83     ,91     ,46     ,51     ,54     ,67     ,66     ,64     ,61     ,51     ,39     ,37
202008    ,246    ,251    ,228    ,244    ,798    ,105     ,93     ,93    ,140    ,176     ,64     ,63     ,71     ,83     ,91     ,46     ,51     ,54     ,67     ,66     ,64     ,61     ,51     ,39     ,37
202009    ,245    ,251    ,227    ,244    ,798    ,105     ,93     ,93    ,140    ,176     ,64     ,63     ,71     ,83     ,91     ,46     ,51     ,54     ,67     ,66     ,64     ,61     ,50     ,39     ,37
202010    ,245    ,251    ,227    ,244    ,796    ,105     ,93     ,93    ,140    ,176     ,64     ,63     ,71     ,83     ,91     ,46     ,51     ,54     ,67     ,66     ,64     ,61     ,50     ,39     ,37
202011    ,245    ,251    ,227    ,244    ,795    ,105     ,93     ,93    ,140    ,176     ,64     ,63     ,70     ,83     ,91     ,46     ,51     ,54     ,67     ,66     ,64     ,61     ,50     ,39     ,37
202012    ,245    ,251    ,227    ,241    ,795    ,105     ,93     ,93    ,140    ,176     ,63     ,62     ,70     ,82     ,91     ,46     ,51     ,53     ,66     ,66     ,64     ,60     ,50     ,39     ,37
202101    ,245    ,251    ,227    ,240    ,795    ,105     ,93     ,93    ,140    ,175     ,63     ,62     ,70     ,82     ,91     ,46     ,51     ,53     ,66     ,66     ,63     ,59     ,50     ,39     ,37
202102    ,244    ,250    ,227    ,240    ,795    ,105     ,93     ,92    ,140    ,175     ,63     ,62     ,70     ,82     ,91     ,46     ,51     ,53     ,66     ,66     ,63     ,59     ,50     ,39     ,37
202103    ,244    ,249    ,227    ,241    ,794    ,105     ,93     ,92    ,140    ,175     ,63     ,62     ,70     ,82     ,91     ,46     ,51     ,53     ,66     ,66     ,63     ,59     ,50     ,39     ,37
202104    ,244    ,249    ,226    ,241    ,793    ,104     ,93     ,91    ,140    ,175     ,63     ,62     ,69     ,82     ,90     ,46     ,51     ,53     ,65     ,65     ,63     ,59     ,50     ,39     ,37
202105    ,244    ,248    ,226    ,241    ,791    ,104     ,93     ,91    ,140    ,175     ,63     ,62     ,69     ,81     ,90     ,46     ,51     ,53     ,65     ,65     ,63     ,59     ,50     ,39     ,37
202106    ,244    ,247    ,226    ,241    ,790    ,104     ,93     ,91    ,140    ,175     ,63     ,62     ,69     ,81     ,90     ,46     ,51     ,53     ,65     ,65     ,63     ,59     ,50     ,39     ,37
202107    ,211    ,257    ,268    ,308    ,787    ,102     ,75    ,101    ,148    ,182     ,65     ,60     ,69     ,90     ,83     ,43     ,52     ,61     ,53     ,62     ,66     ,55     ,36     ,40     ,42
202108    ,211    ,257    ,267    ,306    ,785    ,102     ,75    ,101    ,147    ,182     ,65     ,60     ,69     ,90     ,83     ,43     ,52     ,61     ,53     ,62     ,66     ,55     ,36     ,40     ,42
202109    ,210    ,257    ,267    ,305    ,783    ,102     ,75    ,101    ,147    ,181     ,65     ,60     ,69     ,90     ,83     ,43     ,52     ,61     ,53     ,62     ,66     ,55     ,36     ,40     ,42
202110    ,210    ,257    ,267    ,302    ,781    ,102     ,75    ,101    ,145    ,181     ,65     ,60     ,69     ,89     ,83     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
202111    ,210    ,257    ,267    ,302    ,781    ,102     ,75    ,101    ,144    ,181     ,65     ,60     ,69     ,88     ,83     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
202112    ,210    ,257    ,267    ,302    ,781    ,102     ,75    ,100    ,144    ,181     ,65     ,60     ,69     ,88     ,83     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
202201    ,210    ,257    ,266    ,302    ,780    ,102     ,75    ,100    ,144    ,181     ,65     ,60     ,69     ,88     ,83     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
202202    ,210    ,257    ,266    ,302    ,778    ,102     ,75    ,100    ,144    ,181     ,65     ,60     ,69     ,88     ,83     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
202203    ,207    ,257    ,266    ,300    ,777    ,101     ,75    ,100    ,144    ,180     ,65     ,60     ,69     ,87     ,82     ,43     ,52     ,60     ,53     ,61     ,66     ,55     ,36     ,40     ,42
